Date,Close_Price,Open_Price,High_Price,Low_Price
2022-07-12,60.670005798339844,59.862934734632816,61.825814603956786,59.862934734632816
2022-07-13,59.74336242675781,59.444447092849806,60.44083407315296,59.245168936606234
2022-07-14,58.84661865234375,58.398243734053665,59.00604042318969,57.75059065197745
2022-07-15,59.93268585205078,60.02236084348642,60.301348016434986,59.255142316962676
2022-07-16,59.912757873535156,60.88921678335072,61.437228932615604,59.603876501698686
2022-07-17,59.912757873535156,60.88921678335072,61.437228932615604,59.603876501698686
2022-07-18,59.912757873535156,60.88921678335072,61.437228932615604,59.603876501698686
2022-07-19,62.941768646240234,60.5006233942199,63.11115642262129,60.45080100057459
2022-07-20,63.76876449584961,62.94176150685507,64.03778562626167,62.324002665057606
2022-07-21,64.20719146728516,63.60935688659905,64.24704786618065,62.94177550830354
2022-07-22,63.59939193725586,64.4961418690513,64.70538225283182,63.27058236195912
2022-07-23,64.06768798828125,63.758806645865754,64.48616870937823,63.240684942901765
2022-07-24,64.06768798828125,63.758806645865754,64.48616870937823,63.240684942901765
2022-07-25,64.06768798828125,63.758806645865754,64.48616870937823,63.240684942901765
2022-07-26,63.489784240722656,63.968045769192656,64.18725213717055,63.26061567461621
2022-07-27,64.96443939208984,64.0776554332852,65.33310537568363,63.60935605558515
2022-07-28,64.54596710205078,65.8611980140969,66.48892686878071,63.36026760130316
2022-07-29,65.4028549194336,64.26697412445026,65.72169851799329,63.52964592720878
2022-07-30,65.52241516113281,65.01425563227619,65.83129271699175,64.43634931332788
2022-07-31,65.52241516113281,65.01425563227619,65.83129271699175,64.43634931332788
2022-08-01,65.52241516113281,65.01425563227619,65.83129271699175,64.43634931332788
2022-08-02,64.62567138671875,64.95448097182616,65.77151813365532,64.43635539496042
2022-08-03,65.31317901611328,64.79505345463058,65.7117277842317,63.77874193299985
2022-08-04,64.17729949951172,65.41281742774166,65.41281742774166,64.13744310159068
2022-08-05,64.16732788085938,63.420037589394,64.44631504004698,63.420037589394
2022-08-06,64.64559173583984,64.84487371516393,65.4526704488995,64.49613975363457
2022-08-07,64.64559173583984,64.84487371516393,65.4526704488995,64.49613975363457
2022-08-08,64.64559173583984,64.84487371516393,65.4526704488995,64.49613975363457
2022-08-09,64.19720458984375,64.78506917825631,64.79503517519689,63.79864833233222
2022-08-10,66.76790618896484,65.48256583131933,66.84761138493317,65.35303063443804
2022-08-11,66.79778289794922,67.43546994599123,68.28239734400054,66.72803611462679
2022-08-12,67.83403778076172,67.15649422683099,67.85396217859915,66.77786225144494
2022-08-13,68.0831298828125,67.2561267955539,68.12298627757761,67.2561267955539
2022-08-14,68.0831298828125,67.2561267955539,68.12298627757761,67.2561267955539
2022-08-15,68.0831298828125,67.2561267955539,68.12298627757761,67.2561267955539
2022-08-16,68.24254608154297,67.88384613983519,68.46175244612326,67.63474938041756
2022-08-17,67.4255142211914,67.21627383934305,67.61483020555296,66.74797067918367
2022-08-18,67.75433349609375,67.58494948679308,68.06321111326928,67.25613986744601
2022-08-19,65.81137084960938,67.06681311950408,67.15649191125671,65.65194526508482
2022-08-20,64.34667205810547,64.76515275918734,64.92457832254955,64.28688367093001
2022-08-21,64.34667205810547,64.76515275918734,64.92457832254955,64.28688367093001
2022-08-22,64.34667205810547,64.76515275918734,64.92457832254955,64.28688367093001
2022-08-23,64.54596710205078,64.31680228354058,65.18365435626515,64.19723307268849
2022-08-24,65.07404327392578,64.76516568554977,65.20357847046859,64.51606889445151
2022-08-25,66.71806335449219,65.54232655348477,66.767885738314,65.353010617156
2022-08-26,64.38653564453125,66.97714052404868,67.12660010594644,64.3566376466876
