Date,Close_Price,Open_Price,High_Price,Low_Price
2021-03-04,10.908388137817383,10.680560487556916,11.500739680857194,10.616768154500393
2021-03-05,11.701228141784668,11.318477623569768,11.746793845209014,10.821813281340754
2021-03-06,11.664777755737305,11.983735996286697,12.065754102714548,11.345818646094257
2021-03-07,11.664777755737305,11.983735996286697,12.065754102714548,11.345818646094257
2021-03-08,11.664777755737305,11.983735996286697,12.065754102714548,11.345818646094257
2021-03-09,11.646551132202148,11.673891080427394,11.938171162949173,11.39138436575545
2021-03-10,11.528077125549316,11.582756136281729,11.828809511844106,11.190892355130716
2021-03-11,11.95639705657959,11.810587474160542,12.115876613260548,11.737682682951018
2021-03-12,11.59187126159668,12.074865644010929,12.165997053112575,11.468844120037518
2021-03-13,11.509854316711426,11.455175291970948,11.610098181459755,11.237372610397609
2021-03-14,11.509854316711426,11.455175291970948,11.610098181459755,11.237372610397609
2021-03-15,11.509854316711426,11.455175291970948,11.610098181459755,11.237372610397609
2021-03-16,11.05419921875,11.24557450611361,11.39138408332519,10.771692511082337
2021-03-17,10.808145523071289,10.963068424985854,11.20000943604268,10.59854446112434
2021-03-18,9.978849411010742,10.735237026908697,10.789916037171865,9.896831330162682
2021-03-19,10.653221130371094,10.024417163429844,10.685117733202416,9.869494283194806
2021-03-20,10.45273208618164,10.580315004939772,10.634994019474293,10.215791138354467
2021-03-21,10.45273208618164,10.580315004939772,10.634994019474293,10.215791138354467
2021-03-22,10.45273208618164,10.580315004939772,10.634994019474293,10.215791138354467
2021-03-23,9.787476539611816,10.024417526083525,10.170227096498856,9.50497071420551
2021-03-24,9.860383987426758,10.088211719994614,10.325152770447701,9.78747918253255
2021-03-25,10.325151443481445,9.577876854807027,10.325151443481445,9.52319782361669
2021-03-26,10.862823486328125,10.625882498520143,10.876493459541754,10.35248911790275
2021-03-27,10.498299598693848,10.717013956393235,10.771692111271282,10.288697687411732
2021-03-28,10.498299598693848,10.717013956393235,10.771692111271282,10.288697687411732
2021-03-29,10.498299598693848,10.717013956393235,10.771692111271282,10.288697687411732
2021-03-30,10.589427947998047,10.379826949325839,10.621323676570478,10.29780886494335
2021-03-31,10.461846351623535,10.571204399723346,10.794475415497722,10.461846351623535
2021-04-01,11.108874320983887,10.607654254415968,11.113430977655483,10.470957161548302
2021-04-02,10.644105911254883,11.045082110924346,11.117986874500613,10.49829638410235
2021-04-03,10.644105911254883,11.045082110924346,11.117986874500613,10.49829638410235
2021-04-04,10.644105911254883,11.045082110924346,11.117986874500613,10.49829638410235
2021-04-05,10.644105911254883,11.045082110924346,11.117986874500613,10.49829638410235
2021-04-06,10.698785781860352,10.808142944933115,11.172667690935803,10.507410529209645
2021-04-07,10.908388137817383,10.73523863692706,10.91750058331673,10.607655709001046
2021-04-08,10.680560111999512,10.780803961715607,10.899274439976528,10.448175812613874
2021-04-09,10.616767883300781,10.671446900367695,10.83548308247494,10.53475066134065
2021-04-10,10.279583930969238,10.780804964351203,10.94484116013639,10.261358169822865
2021-04-11,10.279583930969238,10.780804964351203,10.94484116013639,10.261358169822865
2021-04-12,10.279583930969238,10.780804964351203,10.94484116013639,10.261358169822865
2021-04-13,9.924174308776855,10.270472495569765,10.297811574526305,9.91961765076849
2021-04-14,10.67144775390625,10.05175623335251,10.917501177653813,10.05175623335251
2021-04-15,10.498299598693848,10.662334932421587,10.698787325371486,10.306924318433483
2021-04-16,10.12466049194336,10.552976718931669,10.552976718931669,10.122838002838586
2021-04-17,10.088211059570312,10.069985294086823,10.306926329028578,9.915062376555198
2021-04-18,10.088211059570312,10.069985294086823,10.306926329028578,9.915062376555198
2021-04-19,10.088211059570312,10.069985294086823,10.306926329028578,9.915062376555198
2021-04-20,9.714570045471191,10.015302448823043,10.060868148835569,9.504969042144392
2021-04-21,9.85126781463623,9.404724967095088,9.942398351757697,9.377385892867997
2021-04-22,9.796588897705078,9.969737528379651,9.969737528379651,9.687231730580056
2021-04-23,9.805702209472656,9.805702209472656,10.04264317272345,9.736442409584962
2021-04-24,10.015305519104004,9.778364501677249,10.079097866315028,9.723686340174893
2021-04-25,10.015305519104004,9.778364501677249,10.079097866315028,9.723686340174893
2021-04-26,10.015305519104004,9.778364501677249,10.079097866315028,9.723686340174893
2021-04-27,10.033530235290527,10.024416920416789,10.142887406494758,9.787475948260852
2021-04-28,10.589427947998047,10.08820699717772,10.685116002808758,10.051754611795882
2021-04-29,10.662336349487305,10.799033493037202,10.89016405297675,10.552979156103618
2021-04-30,10.261357307434082,10.40716686072515,10.753464984338184,10.234017364371887
2021-05-01,10.407167434692383,10.498298845072048,10.521081263120195,10.26135787335975
2021-05-02,10.407167434692383,10.498298845072048,10.521081263120195,10.26135787335975
2021-05-03,10.407167434692383,10.498298845072048,10.521081263120195,10.26135787335975
