Date,Close_Price,Open_Price,High_Price,Low_Price
2023-07-10,53.4165153503418,53.16206080695649,53.4165153503418,53.16206080695649
2023-07-11,52.94530487060547,52.70969920763377,52.94530487060547,52.70027296788292
2023-07-12,53.831180572509766,53.831180572509766,53.831180572509766,53.831180572509766
2023-07-13,54.50972366333008,54.55684407460874,54.59454184165444,54.50972366333008
2023-07-14,54.434326171875,54.556842112839604,54.556842112839604,54.34950799660055
2023-07-15,55.06575393676758,54.61339151088196,55.06575393676758,54.61339151088196
2023-07-16,55.06575393676758,54.61339151088196,55.06575393676758,54.61339151088196
2023-07-17,55.06575393676758,54.61339151088196,55.06575393676758,54.61339151088196
2023-07-18,55.37675094604492,55.37675094604492,55.37675094604492,55.37675094604492
2023-07-19,55.857391357421875,55.904511771298935,55.904511771298935,55.51811862541561
2023-07-20,56.262630462646484,56.18723492831746,56.262630462646484,56.18723492831746
2023-07-21,56.06472396850586,56.25320561889049,56.25320561889049,55.97990578780996
2023-07-22,56.06472396850586,56.06472396850586,56.06472396850586,56.06472396850586
2023-07-23,56.06472396850586,56.06472396850586,56.06472396850586,56.06472396850586
2023-07-24,56.06472396850586,56.06472396850586,56.06472396850586,56.06472396850586
2023-07-25,55.244815826416016,55.291936240834325,55.291936240834325,55.20712165191568
2023-07-26,54.93381881713867,55.10345518694909,56.008180095899846,54.93381881713867
2023-07-27,51.39030456542969,52.22906012605597,52.22906012605597,51.28663750152181
2023-07-28,51.60706329345703,51.889792967577705,51.889792967577705,51.55994287945597
2023-07-29,51.13584899902344,51.28663647212009,51.45627282873593,51.13584899902344
2023-07-30,51.13584899902344,51.28663647212009,51.45627282873593,51.13584899902344
2023-07-31,51.13584899902344,51.28663647212009,51.45627282873593,51.13584899902344
2023-08-01,50.63636779785156,50.74003486301451,50.74003486301451,50.63636779785156
2023-08-02,50.08033752441406,50.146306820305426,50.146306820305426,50.08033752441406
2023-08-03,49.910701751708984,50.04264034504278,50.11803588126612,49.910701751708984
2023-08-04,49.97666931152344,49.80703295597339,50.18400343387503,49.750489900827986
2023-08-05,50.18400573730469,49.93897743196174,50.21227726617504,49.93897743196174
2023-08-06,50.18400573730469,49.93897743196174,50.21227726617504,49.93897743196174
2023-08-07,50.18400573730469,49.93897743196174,50.21227726617504,49.93897743196174
2023-08-08,50.560977935791016,50.16515854298638,50.560977935791016,50.16515854298638
2023-08-09,50.12746047973633,49.920129937154485,50.12746047973633,49.920129937154485
2023-08-10,50.108612060546875,50.108612060546875,50.108612060546875,50.108612060546875
2023-08-11,49.39236831665039,49.80703296638333,49.80703296638333,49.39236831665039
2023-08-12,49.72221755981445,49.42064259864487,49.86358239570019,49.35467330058009
2023-08-13,49.72221755981445,49.42064259864487,49.86358239570019,49.35467330058009
2023-08-14,49.72221755981445,49.42064259864487,49.86358239570019,49.35467330058009
2023-08-15,49.4206428527832,49.7222178155036,49.74106670005576,49.364099794183836
2023-08-16,49.34524917602539,49.48661041261461,49.61855259984436,49.34524917602539
2023-08-17,48.46879577636719,49.11906609185396,49.11906609185396,48.40282648037825
2023-08-18,47.82794952392578,47.6206153903496,47.94103923539592,47.59234386124634
2023-08-19,48.638431549072266,48.694974604919246,48.779792783746664,48.59131113751413
