Date,Close_Price,Open_Price,High_Price,Low_Price
2018-02-07,178.6759490966797,179.498745154942,181.31805602148424,177.70687384363018
2018-02-08,173.03518676757812,178.50224258321853,181.11692387764683,172.92547039756494
2018-02-09,177.14915466308594,175.54926296764845,178.35592285938557,171.08784623295918
2018-02-10,176.95718383789062,178.3010941475358,179.90098604473712,176.33551825381136
2018-02-11,176.95718383789062,178.3010941475358,179.90098604473712,176.33551825381136
2018-02-12,176.95718383789062,178.3010941475358,179.90098604473712,176.33551825381136
2018-02-13,178.6759490966797,175.54015337695628,178.80393990463054,174.6807944949731
2018-02-14,178.7764892578125,177.32287658184836,179.20617561359308,176.8749018417931
2018-02-15,175.47616577148438,179.51703438427018,180.38554443872346,174.3608113184132
2018-02-16,177.18576049804688,175.4944543793406,178.36511733185446,174.95505158909623
2018-02-17,176.07960510253906,176.05217948963792,176.82926177176302,174.324282177132
2018-02-18,176.07960510253906,176.05217948963792,176.82926177176302,174.324282177132
2018-02-19,176.07960510253906,176.05217948963792,176.82926177176302,174.324282177132
2018-02-20,176.07960510253906,176.05217948963792,176.82926177176302,174.324282177132
2018-02-21,175.21104431152344,176.39040122007953,178.5571078870253,175.17448148526753
2018-02-22,175.43955993652344,176.26236981230272,178.18223162255526,174.77218039890823
2018-02-23,178.0817108154297,176.62809780756893,178.16400158847983,175.57674564589803
2018-02-24,179.07821655273438,178.52967652690268,179.94672663534098,177.46003603148793
2018-02-25,179.07821655273438,178.52967652690268,179.94672663534098,177.46003603148793
2018-02-26,179.07821655273438,178.52967652690268,179.94672663534098,177.46003603148793
2018-02-27,179.96498107910156,179.34330157041904,182.01283369605645,178.81305003211472
2018-02-28,179.08737182617188,179.8370423403896,181.7751931138052,179.06908343681312
2018-03-01,176.82919311523438,178.6485037810515,179.30674613501796,175.24758960220814
2018-03-02,176.5000762939453,176.25323191762865,177.0760418553673,174.78133077728958
2018-03-03,175.84182739257812,175.3847154274628,176.6920629016667,173.37342557094536
2018-03-04,175.84182739257812,175.3847154274628,176.6920629016667,173.37342557094536
2018-03-05,175.84182739257812,175.3847154274628,176.6920629016667,173.37342557094536
2018-03-06,177.4783172607422,176.27153483256672,177.64287089188335,174.58022872938062
2018-03-07,177.58804321289062,175.9881509316934,177.752596865836,175.55846446017557
