Date,Close_Price,Open_Price,High_Price,Low_Price
2021-11-10,100.7300033569336,106.75,119.45999908447266,95.19999694824219
2021-11-11,122.98999786376953,114.625,125.0,108.01000213623047
2021-11-12,129.9499969482422,128.64500427246094,135.1999969482422,125.25
2021-11-13,149.36000061035156,130.8000030517578,152.52999877929688,127.51000213623047
2021-11-14,149.36000061035156,130.8000030517578,152.52999877929688,127.51000213623047
2021-11-15,149.36000061035156,130.8000030517578,152.52999877929688,127.51000213623047
2021-11-16,172.00999450683594,163.8000030517578,179.47000122070312,153.77999877929688
2021-11-17,146.07000732421875,160.8800048828125,163.0,140.35000610351562
2021-11-18,123.37999725341797,136.80999755859375,138.77999877929688,120.1500015258789
2021-11-19,128.60000610351562,129.97999572753906,139.89999389648438,125.5999984741211
2021-11-20,118.11000061035156,123.87999725341797,124.93000030517578,106.91000366210938
2021-11-21,118.11000061035156,123.87999725341797,124.93000030517578,106.91000366210938
2021-11-22,118.11000061035156,123.87999725341797,124.93000030517578,106.91000366210938
2021-11-23,119.8499984741211,117.83000183105469,124.0,113.0
2021-11-24,114.8499984741211,119.37999725341797,120.0,113.44999694824219
2021-11-25,112.12999725341797,111.0,114.5,106.13999938964844
2021-11-26,112.12999725341797,111.0,114.5,106.13999938964844
2021-11-27,119.7699966430664,115.8499984741211,122.25,113.5999984741211
2021-11-28,119.7699966430664,115.8499984741211,122.25,113.5999984741211
2021-11-29,119.7699966430664,115.8499984741211,122.25,113.5999984741211
2021-11-30,119.76000213623047,119.9000015258789,121.48999786376953,114.0999984741211
2021-12-01,115.69000244140625,120.54000091552734,126.75,113.0999984741211
2021-12-02,110.7699966430664,114.16999816894531,118.44999694824219,107.75
2021-12-03,104.66999816894531,110.48999786376953,111.87000274658203,100.0
2021-12-04,116.77999877929688,106.36000061035156,117.4800033569336,100.31999969482422
2021-12-05,116.77999877929688,106.36000061035156,117.4800033569336,100.31999969482422
2021-12-06,116.77999877929688,106.36000061035156,117.4800033569336,100.31999969482422
2021-12-07,116.18000030517578,119.5199966430664,120.20999908447266,112.4000015258789
2021-12-08,122.12000274658203,116.22000122070312,123.4000015258789,112.81999969482422
2021-12-09,115.4000015258789,119.94999694824219,121.31999969482422,114.4000015258789
2021-12-10,114.66000366210938,115.70999908447266,118.01000213623047,110.8010025024414
2021-12-11,118.9000015258789,118.13999938964844,121.63999938964844,113.94999694824219
2021-12-12,118.9000015258789,118.13999938964844,121.63999938964844,113.94999694824219
2021-12-13,118.9000015258789,118.13999938964844,121.63999938964844,113.94999694824219
2021-12-14,117.13999938964844,114.7699966430664,117.9000015258789,112.70999908447266
2021-12-15,115.0,115.47000122070312,116.73899841308594,109.20999908447266
2021-12-16,108.87000274658203,116.76000213623047,117.0,107.05999755859375
2021-12-17,97.69999694824219,99.91999816894531,100.5999984741211,92.62000274658203
2021-12-18,89.9800033569336,94.80000305175781,96.4000015258789,88.4000015258789
2021-12-19,89.9800033569336,94.80000305175781,96.4000015258789,88.4000015258789
2021-12-20,89.9800033569336,94.80000305175781,96.4000015258789,88.4000015258789
2021-12-21,96.81999969482422,92.19000244140625,98.41999816894531,92.05000305175781
2021-12-22,96.33999633789062,96.38800048828125,98.9000015258789,93.39199829101562
2021-12-23,96.83999633789062,96.35099792480469,97.8219985961914,93.81400299072266
2021-12-24,107.08999633789062,96.9000015258789,107.48999786376953,96.80000305175781
